Code,Day Price_num_mean,Day Price_num_median,Day Price_num_std,Day Price_num_min,Day Price_num_max,Change%_num_mean,Change%_num_std,Volume_num_mean,Volume_num_sum,Volume_num_max,12m Low_num_first,12m High_num_first,Name_first
IMH,20.709047619047617,20.6,2.982835914597944,17.15,34.25,2.184268292682927,5.672852482617595,137958.09523809524,28971200.0,4619200.0,17.0,35.0,I & M Holdings Plc
KPLC,2.0021428571428572,1.705,0.7334624438426842,1.35,5.24,2.8369491525423727,4.23638953842343,1004322.380952381,210907700.0,12919100.0,1.3,6.0,Kenya Power and Lighting Company Plc
KNRE,1.7124761904761905,1.855,0.45882058277892207,1.04,2.87,2.5086144578313254,4.234598604515599,1241635.7142857143,260743500.0,29950600.0,1.0,3.0,Kenya Re-Insurance Corporation Ltd
EGAD,12.714047619047617,12.85,0.852932065154912,10.8,14.5,5.17875,3.476559830344971,1092.2222222222222,98300.0,9400.0,10.35,14.5,Eaagads Ltd
CGEN,23.99809523809524,23.5,2.954041298101003,18.85,30.4,4.695666666666667,3.4454960178454366,1135.8974358974358,132900.0,8700.0,17.95,31.8,Car and General (K) Ltd
